cartId,productId,quantity
17281,2042,4
17083,15347,10
9854,6248,1
13647,8078,2
5959,18123,5
2237,3088,5
13374,5649,4
11890,2838,8
8263,3923,2
751,2051,8
1002,13792,8
9149,15628,5
8313,15338,7
8626,8563,4
7038,18256,2
19584,16125,3
12615,7282,6
18101,8611,7
19801,10972,8
2111,4902,9
19717,4793,6
14404,12612,10
8830,12955,1
19874,19905,3
15885,17340,5
1297,16306,1
13740,19992,1
8436,18169,2
2806,9807,1
17487,17074,3
3490,17200,9
13042,13626,4
7793,5950,9
14470,17949,5
16688,18753,1
4200,11331,10
7243,6969,8
17186,14152,9
9155,17275,4
5910,15002,4
16735,12153,9
7595,1904,6
18870,8138,4
4829,13356,9
1375,5430,4
10885,16415,3
10458,15896,1
11673,157,5
14917,3102,10
10799,7019,6
8725,15302,10
12369,6625,8
11247,1640,9
19023,13997,2
2489,10192,1
16961,1822,1
15006,15221,8
8846,12583,3
14109,19348,7
17350,2345,8
4593,10505,4
14476,3560,3
17935,19982,3
18358,17604,1
17823,7386,8
7852,855,1
4583,1857,5
12957,18660,3
2127,4958,1
1864,17100,7
8969,4864,9
17330,15918,2
10333,7301,4
8063,4678,8
12850,8735,9
15442,17797,5
2427,8869,2
17330,13461,6
12364,15407,1
153,19024,10
15125,8869,2
568,11726,3
7189,2925,10
227,3045,1
3416,2075,3
18130,5815,4
6633,881,7
6797,9455,3
9926,11738,1
2303,16783,1
6813,11813,8
9741,4681,3
5458,18624,10
1070,10743,7
17926,15905,1
15836,15535,8
5008,17531,3
18901,9915,1
3997,7099,6
1095,11349,8
1315,18171,9
8019,3773,4
17465,19028,8
8160,11599,10
19338,14869,2
15800,15508,8
13882,19322,4
6721,13407,6
14915,11686,7
16297,16147,5
18118,11857,7
6279,7836,3
1886,16689,10
6257,5460,1
5930,1701,7
15897,10205,7
10045,14179,9
19463,3123,1
13426,11409,3
11005,13019,8
15756,2675,7
14393,17291,10
15471,7935,10
6981,5093,4
13180,735,9
5204,17788,2
7866,14364,5
18014,15769,1
12912,10206,6
6679,19758,2
4832,5138,8
15921,17105,5
5855,15609,3
1372,5240,10
4176,6206,2
4803,2135,7
5352,2122,1
11821,13176,2
6057,206,2
4248,5499,2
13897,19295,4
14876,5437,10
508,23,2
12113,1281,3
7268,7936,1
2305,11751,1
7263,8003,9
7987,15453,2
19026,7579,2
8728,17560,10
11460,7799,2
12513,17201,1
2725,7296,9
10265,396,5
4046,5932,2
1315,2690,8
16563,16418,7
19339,4671,9
1904,18310,6
6769,8903,8
702,4854,7
12208,16952,6
8360,1779,6
6012,19376,1
10424,3032,6
13519,9963,9
3615,13105,6
12800,16817,5
17470,15867,8
8693,13850,7
5267,5685,6
13994,13678,5
10967,6255,1
14498,14642,9
9333,18833,2
14030,9811,6
15901,16834,2
14875,18691,3
6628,5524,3
11112,6236,6
14106,12704,1
3057,5819,9
15903,16124,8
7737,18862,6
4989,4498,10
10426,6432,3
19648,10625,10
3144,4231,9
14152,15907,8
8631,4680,8
3300,684,6
14816,9877,7
17400,9169,9
19279,5738,4
16196,479,1
5539,15314,9
6370,17409,7
8800,7673,8
17615,9507,8
12146,869,8
15269,4905,6
15772,15625,7
4973,4370,9
13175,2290,6
11430,17378,1
7910,10065,8
11012,1151,7
164,2870,1
15444,12427,8
4119,4046,6
9769,6485,8
15297,10763,3
19881,17144,6
15375,19322,9
13262,19192,7
14604,11923,2
10651,17638,1
3301,2453,8
965,5664,2
4593,1406,2
13725,14896,2
8176,8155,4
13944,16115,2
7486,1279,3
11438,16377,7
17723,8850,3
6530,15701,9
1345,7943,10
6855,1858,3
3498,16374,4
9767,704,10
6536,12153,7
17857,15631,9
4773,9299,7
17094,18903,10
1162,383,5
11466,5777,3
12134,14083,10
13846,10481,6
18515,7231,7
781,12971,4
13605,19792,4
10586,11848,8
1382,220,5
3078,17010,5
18067,9820,5
1425,11879,3
13984,16444,5
16751,11554,1
17364,6580,3
6709,17792,4
17216,14521,5
10754,1005,4
14914,17897,2
11183,8188,3
16667,8269,4
15836,3237,9
10431,6849,8
2335,5253,5
8136,15911,8
17269,19035,2
18680,14736,10
13998,8000,6
1908,18760,4
7173,2367,2
19165,15313,8
9310,3682,10
3096,13045,6
14670,5550,6
1834,13267,2
19522,9021,2
11605,16172,4
9840,5650,3
5921,16958,8
9576,5012,1
18560,6267,2
4829,8695,3
456,10063,2
9998,14538,2
12882,8938,3
7520,10602,9
12235,5537,9
15919,8310,3
2829,16014,9
7015,17947,5
13703,18196,8
17273,4447,1
17201,2378,4
12265,10461,10
2814,6043,5
17263,14485,4
12506,8657,3
12738,16988,7
14879,18543,7
14225,5162,10
10421,14714,7
16391,1235,4
6984,4021,5
2599,15007,5
1494,9237,1
2164,11001,8
4547,5660,4
2620,9475,1
5542,9740,8
14904,16405,8
1853,526,10
12736,19074,9
13156,5689,1
2287,15807,5
4001,5436,7
17399,14009,1
1621,13711,9
4791,957,2
17291,4313,4
2582,161,6
18256,6064,4
18609,10279,10
9640,2692,9
14408,7256,9
9107,10093,9
15794,4589,3
18938,16502,9
8375,9057,4
5307,6869,5
6840,9707,10
7367,11493,1
13331,18374,8
149,8196,5
4334,19187,4
6403,7602,4
15717,13487,2
3172,1012,7
11286,1785,2
1823,9894,6
16842,10237,1
1504,2957,4
11453,9047,5
11855,13518,5
1447,10244,1
19728,9026,2
2562,2265,4
5602,15457,1
4108,2656,3
13293,8507,3
866,19856,2
14048,1365,6
19778,10516,5
14815,7221,3
17947,7168,2
12507,4659,5
18738,9935,3
2060,10494,8
11431,5278,10
10786,19199,5
5238,4436,5
8449,13724,10
3029,1550,1
11869,8467,2
11574,327,9
17967,1520,6
2597,4669,8
832,5891,2
9131,13155,2
7229,16914,9
607,2670,7
5277,13534,8
1429,5400,3
596,5757,10
18041,16176,2
9246,314,6
11295,437,5
17608,8069,9
14444,7892,3
12653,18046,2
13444,5999,6
2839,4685,9
6432,11918,5
11401,13118,3
8558,6614,2
5782,15480,3
945,11196,8
17763,11073,7
9831,16297,7
10537,4796,4
14859,5041,10
5590,18850,4
11105,3230,4
10619,9335,1
15591,11748,4
92,9229,7
1685,18548,8
1204,14836,7
10542,13400,10
540,3680,8
12229,5152,7
18573,2277,8
1853,13260,5
16968,12475,1
9480,3944,1
12902,3835,10
9022,14053,1
11314,15396,5
1675,15440,7
11459,1612,10
7323,430,10
14861,16084,6
6187,18442,2
7629,8112,4
8298,2082,2
15003,10806,1
472,19354,8
11521,3863,10
6594,19684,8
5458,11666,9
356,1202,6
3765,11100,8
1886,15615,9
12287,3750,10
1999,12535,8
18400,6534,4
16746,11685,6
17126,5821,2
14763,10600,8
11913,2479,1
1231,4357,3
17465,181,5
12450,7910,9
9854,14643,6
18090,11133,7
12865,1564,5
4805,28,6
7143,9472,10
19947,10525,4
19632,3560,8
7617,10196,8
3050,17979,2
4689,6478,5
110,10145,4
6650,4781,2
10444,8116,4
208,9825,5
2744,4942,10
12084,10458,4
7710,11117,9
14738,2700,5
15752,14858,5
17753,837,6
8747,1031,3
19833,12736,7
9975,11074,8
3006,9989,1
5431,7172,3
6741,6071,10
17763,16497,10
555,6114,8
9856,2813,6
4027,15354,7
7770,258,10
11697,4030,2
13634,3735,4
12969,16421,8
5234,14540,6
14205,16554,8
11525,3583,5
8458,12656,3
13468,3961,4
7525,3614,7
13120,2095,1
7635,7100,7
3562,4312,4
16729,4606,10
15769,13378,8
4078,11033,4
13509,7132,6
4804,7803,6
7236,2310,1
8166,16278,7
10827,8642,10
15909,15402,8
4953,3848,2
16333,15806,1
455,971,6
8013,5656,9
11416,7568,6
16747,8800,2
9487,8213,5
12678,5357,9
9346,1808,6
194,493,7
6659,14453,3
13400,18148,10
12510,14282,5
3333,17925,1
11008,14625,9
10948,19788,6
13534,57,4
11398,8755,6
18721,6788,3
2730,14391,2
15669,15561,9
9548,14932,6
2115,3651,8
3438,19601,5
6119,4088,8
10926,4420,9
3075,10057,7
14467,8347,9
8817,3418,5
12963,9069,5
1794,14586,7
1411,12647,2
6256,3769,7
2077,10477,7
13474,7564,2
15194,16568,7
18665,1942,3
1555,12339,7
19100,12432,10
11544,4804,9
9994,15241,6
11405,2489,9
19797,2548,9
17284,9083,7
1966,13880,5
8715,12702,9
14490,14085,9
18674,1878,7
7863,9500,2
11419,15897,10
10806,7265,9
17303,16752,5
6154,16470,8
2000,14926,5
6146,13540,1
4836,4719,1
11390,2798,9
15079,19494,4
5303,17815,10
7377,3888,7
11893,9324,6
2073,12534,3
8682,9180,1
5520,10378,8
11589,14654,2
19915,17731,1
5845,7275,5
7845,1716,5
17387,18205,7
14979,7052,1
13418,9305,2
11883,13065,10
15205,13157,3
12362,7553,2
18415,13612,3
11833,12669,10
16855,12580,10
12149,2538,4
9157,12693,5
16492,6500,6
19687,17963,5
2545,14867,9
19964,3152,4
1372,4502,5
19985,15119,4
13286,14641,8
8759,7547,7
10329,12703,9
16388,13,6
16252,8006,9
8724,19381,4
7205,18140,8
17033,851,1
2626,11093,9
13441,11851,8
8155,17152,8
5344,19928,3
4793,752,8
10031,3482,6
10326,16276,8
8282,9568,2
741,6018,8
8340,14124,4
8376,607,6
15366,10954,5
7402,11002,4
2395,13326,8
15110,10880,10
12193,18652,6
5922,3177,5
3151,12779,6
19769,7158,2
14218,10605,6
3578,19039,7
16061,2645,4
1362,15397,10
14304,9827,9
29,10674,10
17058,6231,3
12255,1108,8
10399,4635,7
18912,4479,4
7921,19844,1
2487,3102,1
15958,16981,1
19060,15454,6
5188,14449,1
1292,13654,5
8513,5968,7
16774,13602,7
7310,16499,1
9947,5715,6
7568,13034,3
13244,2851,10
18273,7268,1
2972,6574,5
18498,8028,6
8551,3139,1
10206,9353,9
15934,6206,4
15394,18399,5
8009,16624,9
19883,9139,7
17585,18681,9
14082,1651,7
18498,1527,3
7551,9179,1
15481,6927,9
10028,8423,1
12058,12549,5
19312,1610,2
9644,2833,5
8415,9221,4
11752,15334,10
19937,2720,8
10128,7188,10
13563,7450,2
477,4213,8
11498,11124,10
1139,13415,6
7940,19384,2
5170,14708,4
1333,17017,2
12256,6920,5
18080,7366,6
15509,16333,4
15600,5750,8
2269,5956,1
8936,6562,1
14562,12063,5
7972,5125,7
394,11101,10
8336,18843,6
1269,7332,1
17353,11469,9
14586,15278,2
16725,9043,6
7754,2191,6
19985,15872,2
11545,19465,7
10591,4399,5
914,16610,6
10707,18613,1
10522,1023,4
9628,5721,2
14788,10806,9
10741,17345,10
19039,13357,9
14094,11222,5
109,7517,8
15645,13173,4
1593,19005,2
1188,17400,3
1334,17988,7
16163,17235,3
4563,3324,9
747,11869,3
8789,7386,3
12673,9793,7
19506,9221,9
11626,4305,4
16087,3736,1
407,3076,2
13479,16925,8
6188,18275,1
6835,6309,1
7916,8295,6
4984,12780,6
8715,391,6
9768,18441,4
12166,14539,9
11485,11867,5
13025,18474,9
12809,12587,6
12186,7331,4
6169,12523,2
15858,3387,3
16680,13062,6
567,7865,9
13279,3411,5
4357,15829,2
5881,8570,9
2287,11656,8
14486,2749,10
19291,9184,5
6463,3660,4
17807,9911,4
19783,13321,8
12647,16227,10
655,11895,9
7246,19104,8
18866,905,5
1897,19977,1
16544,4535,9
18520,1744,5
11953,11858,8
5049,3513,5
6755,12150,6
11722,9230,4
19977,10737,10
11054,13160,6
15661,11265,8
15333,9468,3
6479,1954,9
17025,19681,7
18977,3428,10
1194,15792,4
14639,7763,6
18913,13739,3
1257,14764,10
1993,9323,6
9711,13713,1
16909,7494,10
17169,17271,4
16585,4585,9
1210,3672,7
16273,15991,4
16968,7565,8
13342,5716,5
2044,11135,3
10983,4335,10
7650,7794,5
3850,7643,6
3512,3370,2
15451,11936,5
10836,1786,10
16678,2061,6
2767,12396,9
16254,17488,8
12576,6168,6
13350,3501,10
5001,16746,10
12623,8967,1
19587,573,4
17476,12006,1
9559,4073,2
12075,2071,5
10870,9012,1
19877,19738,1
906,17467,6
4113,11098,7
14435,221,6
15731,15675,8
17568,5031,4
5678,18973,10
18573,14851,4
17020,18840,2
10483,13663,4
13122,3655,2
7120,7760,4
11699,9594,4
8934,8416,10
5823,11432,9
17059,7164,5
816,8129,7
2982,2183,5
18216,16811,4
17801,17540,1
4015,5022,4
16214,3573,10
16736,12169,2
4985,5322,1
11372,2810,4
11124,4468,6
2325,10470,5
9354,13091,5
15665,4587,5
3992,11118,2
8295,15564,7
14629,2106,10
160,7591,6
18672,9795,8
11713,14124,1
17589,7398,5
4461,10133,6
16856,10048,5
11808,17991,7
4741,6920,1
15493,254,1
8461,13659,10
2008,10777,8
14270,18025,10
17351,5875,8
13376,14906,7
6390,10300,9
7355,11354,1
11098,4339,9
17807,12252,5
5137,9865,4
14719,12363,3
19692,9144,3
18170,4651,6
10971,8202,7
16055,8986,6
13036,5377,6
8206,12836,9
10155,12001,9
17066,4965,9
11739,5665,5
4020,13287,9
9538,17239,4
4690,2705,5
14771,8896,6
16243,13303,1
4621,11298,3
2768,18706,7
5820,17372,8
19665,13056,10
18235,3959,3
4244,16677,3
7686,13261,6
14244,19192,2
19861,12923,3
19280,11545,8
4654,6743,3
19086,2343,8
15020,10039,10
18169,12466,1
19179,9980,9
2542,5384,6
15979,631,9
9433,932,3
18465,6079,2
6538,6130,2
19920,15417,2
15078,1103,5
991,1610,7
18789,9950,8
6832,9412,4
15311,5796,10
19256,18823,8
14335,10924,1
14696,5591,6
3020,19471,8
19127,15873,5
11316,18079,5
12896,149,3
19699,19134,9
18179,351,2
4064,14165,6
19219,9565,2
14177,9190,2
16109,775,4
19175,15924,1
4858,12501,6
8705,143,1
13543,15094,10
10858,15377,9
9481,1898,10
19644,15426,2
18037,2521,10
18295,539,8
5364,7249,4
7823,11355,6
16206,17215,9
601,6601,8
13822,6586,5
3849,4226,10
3207,10544,4
15527,16817,7
13834,158,1
12983,17372,7
4768,9664,4
12220,3315,1
18342,19307,8
1718,11418,2
4052,18811,5
17691,302,10
11766,2137,7
8285,592,6
18403,9155,1
8060,12738,8
18001,960,2
13375,18741,6
10334,2540,10
15204,3160,6
2282,14292,8
15351,4586,6
12776,9836,2
16025,10750,7
5422,13454,8
16354,13223,2
13959,9331,1
3287,13615,3
5347,5891,8
9840,8824,2
7368,10804,3
15613,17694,4
1481,17346,10
7538,9108,3
18171,7385,8
172,4442,10
3392,10376,1
916,2398,6
16045,8237,4
2348,5545,3
395,18340,5
7947,11803,10
8584,13637,8
972,13592,9
2278,11096,9
18335,714,8
6206,18613,4
4410,12457,2
6705,259,4
15122,9469,1
13532,16632,7
16357,9195,3
5132,18615,7
12739,10550,10
19014,1126,10
16037,7998,2
13518,7456,5
2123,7896,8
18049,19360,2
12676,13171,5
15386,6597,4
7096,6020,1
5032,89,7
715,15389,5
9049,6148,1
10656,2508,3
9771,5062,10
19895,5527,8
15882,9244,6
8233,6800,7
11504,1672,4
19982,18812,6
13179,10748,3
14135,13036,7
11130,19335,7
11695,2795,8
7453,2684,7
6239,9243,4
804,18819,7
15626,10293,6
713,607,8
12604,18265,10
5849,10090,2
6162,12755,9
17512,781,5
16120,18665,3
3807,4828,9
15514,14434,2
10606,14315,8
2887,4935,6
10650,14276,9
3007,7754,8
8520,10663,5
1373,7038,5
5589,12951,10
11155,205,5
3372,7773,9
10937,17806,8
16559,5370,1
12984,19441,6
19538,11513,10
9630,15286,3
10314,13624,7
19603,18825,6
5010,602,9
1866,16158,4
19549,6014,6
6721,17296,5
1209,13837,7
11798,12694,9
3429,18044,4
14273,2952,9
242,6789,3
15847,16757,1
9358,16988,9
18885,6262,10
339,3608,7
2163,19643,5
2817,1356,8
3441,16754,2
7684,14772,8
11064,16783,10
14724,3938,3
7237,18252,6
5911,8269,9
4253,3078,5
1270,18315,6
3699,5523,9
3995,9941,2
5216,9300,8
17090,12020,1
19222,3373,1
8224,13622,4
17675,4291,2
19182,3790,2
9727,15982,1
11778,2403,5
7482,16724,5
14940,1384,3
17063,11141,7
12978,7145,7
192,7169,8
1175,1756,3
16956,8937,7
18468,864,8
618,15692,5
11020,333,5
7182,4036,8
1014,3255,10
10157,13839,3
515,17297,10
7192,15331,3
11419,19365,4
18982,6834,6
13332,2724,3
7340,11041,6
2250,266,2
10141,2360,3
7001,1137,4
19765,9987,10
6504,11848,6
2685,16087,4
19737,9124,8
672,10241,5
15687,18795,8
19812,10581,7
3653,4869,7
17521,15244,5
12102,4161,1
4534,8376,8
4789,19758,8
14314,12534,7
12484,5156,3
8365,11775,6
7886,10260,10
2719,18584,3
17337,11895,4
14905,19395,4
8841,9230,1
334,19235,2
18086,9373,5
12134,12025,10
19538,3661,9
6970,16570,4
17632,2440,9
2045,6849,8
8873,5738,6
13114,3243,2
654,10810,6
9474,7361,8
12634,7882,3
5543,5294,1
10359,17269,10
14508,15601,1
2103,15189,5
5374,14154,2
16671,16145,10
16265,1680,4
12456,10491,1
12971,726,10
12278,15210,10
4527,11053,1
16487,6518,4
3988,1320,6
13428,3445,10
12764,2157,7
5447,19884,10
16487,1482,7
6694,1083,2
11350,8992,1
7164,4935,10
1143,98,2
8960,15337,10
8962,18046,10
15589,16030,9
13102,4069,10
9533,11889,2
11255,19483,6
10344,3825,4
8021,17789,7
3122,15776,5
16287,16392,9
156,2266,10
17090,2839,8
11923,15502,2
18631,1006,10
19782,6208,6
9715,9684,6
18668,1541,7
8571,13122,7
5901,13741,4
1570,4073,10
16697,2370,1
7187,9927,4
9471,8427,5
5533,7046,9
1645,11943,5
12016,18153,9
15106,457,10
7750,4467,6
18820,6157,1
14066,8709,7
10552,12306,8
1358,15432,4
13042,15455,10
18063,14763,4
2827,16019,10
12450,2931,4
2290,16210,4
17930,16282,4
5632,15187,1
4287,5583,7
2963,8357,7
5499,15940,10
9539,7432,10
556,18728,4
18728,13657,8
5991,14534,6
10934,12182,7
6576,6155,9
13622,133,5
10642,8420,3
9697,4021,2
1622,17330,1
8134,16349,8
880,14216,8
11359,5718,6
11383,17354,4
13248,1441,5
15461,16100,9
10357,17993,1
14873,11338,1
7714,19424,7
11799,10563,4
4087,19080,5
18181,18754,8
4074,6229,9
6691,5395,4
6385,17357,4
3407,17763,3
16074,15080,6
4735,2942,10
1615,328,3
16818,12941,4
6386,14986,7
13531,9584,3
18459,4107,2
11411,18739,2
4624,10126,4
13559,18617,9
8793,16692,3
805,14476,1
1534,9999,8
16999,19815,6
19276,7042,5
744,19612,3
13524,15409,10
15211,1966,2
9321,12146,4
2676,19322,2
12723,3780,2
5372,11605,2
6947,2910,6
9933,17507,4
11454,2523,4
18599,7341,4
1062,19596,1
2679,18402,8
15433,3986,4
999,12014,3
14995,9572,2
15479,9432,3
16180,4598,4
12929,5500,7
11282,6461,1
2016,6534,2
14542,13101,6
5378,14574,7
1827,16915,10
18479,5089,1
12287,12600,6
14800,6013,7
6606,6375,10
15499,11745,7
4502,5721,4
1403,16825,5
286,10516,4
16797,10945,1
10686,2131,8
10692,4034,6
9331,10730,3
19388,13960,10
13593,2801,5
6466,5278,1
19784,13150,4
871,17433,4
12967,2181,2
4494,2937,9
5801,17767,6
3566,18666,10
12879,19125,3
3616,4534,2
17454,17779,5
6439,7329,1
18443,11714,4
14809,14844,8
17783,7863,2
17220,12234,7
11918,15841,7
804,10532,2
2152,8209,9
14458,1462,3
284,5654,10
7397,4214,10
1621,11908,1
13427,15680,7
14337,1545,4
14611,1781,4
13475,10502,4
14912,12484,4
7015,16817,4
16115,7489,2
2407,10909,7
13977,19535,5
4955,10182,9
102,8402,5
1723,6481,9
5329,2834,3
16281,15195,2
10324,8910,7
1634,3213,9
13621,16878,8
1827,5100,10
6650,6341,2
151,6696,6
16103,19027,3
4900,5204,5
14501,17878,8
18824,7423,1
19243,9814,3
12470,1991,7
1556,820,9
11578,17691,9
4515,17503,4
11212,13365,6
18507,9192,8
4706,13375,4
16870,11383,9
8985,7662,1
14445,6982,10
15048,18470,6
7275,17647,7
5622,12037,9
6560,2838,5
17945,12734,5
4670,18084,5
1663,346,5
14318,18330,1
3383,9715,2
18524,5198,7
4653,12351,2
134,15512,3
6079,16038,8
13949,710,10
8682,7878,8
728,1049,3
8328,3352,3
17120,17439,5
150,10757,6
14943,13474,8
8504,8966,8
10209,12409,8
9676,6216,3
18025,6569,3
3927,9050,6
17217,7771,8
9777,18915,9
2844,19783,8
2013,14003,6
5611,10817,4
18195,12373,3
11504,15426,9
17734,16189,9
3210,18164,8
1704,9710,8
415,2165,5
16297,4000,7
12839,4908,10
10429,4366,4
3605,1015,1
19070,18870,3
10135,9910,4
16791,1268,6
16319,11546,9
900,98,1
17958,13685,7
3148,11206,3
253,12086,5
2906,14725,2
8203,11374,1
3014,19481,7
12029,10319,10
19376,3509,5
9531,1909,6
6131,9553,1
1918,1528,8
6946,19069,6
2189,14629,10
2163,8124,3
13857,5406,5
9678,4475,10
724,17974,10
19845,15057,10
105,16284,2
7842,11994,4
16495,9944,6
1863,8099,8
9744,9569,6
16749,15034,2
15427,5110,9
16388,1883,1
19540,768,1
1428,1093,1
9975,17887,8
16788,8501,4
14362,17906,3
5587,19360,4
17240,11185,7
11239,12117,1
8109,14150,8
16049,5821,3
13040,19507,9
3405,7436,1
3339,5065,9
18500,2292,8
13906,18481,10
17605,18034,3
7714,11140,5
17375,1238,10
14034,7992,3
10053,8332,7
477,3108,1
985,5723,2
12499,5414,8
4417,7989,8
18925,3866,1
11427,4544,4
9489,11012,1
19395,14103,6
3865,16955,2
5249,19370,2
17537,18418,6
9840,18290,7
12329,4235,9
10422,5240,9
19143,2797,5
19665,6175,3
12236,2100,7
10257,17940,1
9201,14878,7
19397,14208,5
4800,11566,9
135,9431,3
7566,14734,1
6812,617,5
4000,5,4
3018,15623,4
11475,5881,5
19569,17393,4
19992,7722,8
10067,8039,3
11781,15680,5
7638,18031,10
14268,3383,10
14458,17743,10
1916,17174,6
15623,7934,5
8073,1264,7
986,13391,9
17397,2607,6
13197,11576,10
6961,8937,10
7430,16645,6
15238,12739,7
19726,8678,2
15698,5446,1
6020,3259,4
18397,878,6
10147,7927,5
13638,12967,7
10289,12332,1
19584,17547,4
5827,15936,8
11497,3070,6
16133,43,8
10670,13020,8
8995,9154,2
17093,294,5
5353,8154,3
17654,19598,4
9795,18750,3
11366,19343,6
14046,18042,10
19836,435,3
17300,15057,1
18916,16475,9
12321,2916,6
12272,17535,6
17107,14838,10
8946,3316,1
7749,644,6
13315,14601,3
1854,13601,3
9018,16284,9
2248,3348,9
3135,5134,8
17959,17366,4
10865,7253,4
18558,11853,7
12000,18026,1
13728,11704,1
6682,14657,3
19296,11359,3
6667,5683,9
15938,14462,5
6182,11106,3
13626,2675,9
15023,9564,5
18163,798,4
14505,17501,8
14792,12006,4
721,2821,4
4914,8188,7
15803,11233,1
18582,7920,4
11076,3839,1
7654,17923,9
6646,19744,4
7345,3453,5
2088,8484,7
6264,19668,5
19477,5331,6
9741,19778,3
17798,17848,10
16216,11914,2
11141,16734,4
4956,3151,6
10592,3313,10
7511,10904,10
6115,4867,4
10451,2521,4
16865,2532,4
2320,7999,8
3601,15198,7
10867,7149,10
8754,7963,1
6732,19235,4
6755,16333,6
16636,8964,1
3307,5843,9
13441,15660,9
10457,14013,10
11748,1579,4
15122,16543,3
2248,5074,4
18603,10880,8
4192,19194,10
6345,987,4
238,17431,10
12959,7268,10
8437,1103,10
16843,18965,7
14855,10581,4
14178,14559,5
13410,14483,3
17320,7949,4
4963,1825,8
253,9833,8
12638,14381,8
835,12139,5
677,17394,9
15959,5999,10
8793,3782,1
11887,302,2
11330,9218,5
2834,6121,7
14321,6861,10
18252,16387,2
3096,15382,8
17453,1163,5
3289,14965,4
3659,2564,5
3207,6655,4
12324,13713,10
13489,13844,6
11492,12291,8
17859,6282,9
15064,3660,8
4494,18088,1
9824,2004,2
11668,19841,5
11030,9407,1
14579,5258,6
10602,12083,3
15944,96,4
3634,17947,1
9986,7307,8
13411,3110,7
9729,16417,5
1074,5337,3
8116,11398,2
1706,15950,3
8299,14887,10
19774,11765,6
1327,17909,4
5703,8460,3
19311,8212,1
16409,1344,2
16574,7707,10
2091,8735,4
2996,3125,2
5838,1731,6
13706,6675,5
19513,12145,3
7799,800,6
2792,12942,8
19965,17412,10
4651,16932,2
17487,2010,2
9154,3977,8
141,12856,9
18390,13503,8
3530,11017,8
10467,8998,10
14460,9693,2
10209,14192,6
1018,958,8
4854,5039,7
19527,10030,2
755,6179,3
5824,19610,10
7513,7355,7
18885,19183,7
2139,322,3
8716,18716,2
6487,7479,3
13725,4821,2
426,12053,5
186,2880,4
13697,16472,8
10464,643,4
7975,11134,7
309,17366,7
4928,16970,5
14844,3118,1
19506,19761,8
13344,12604,9
6005,17525,10
15177,16235,2
5611,18527,7
4018,5471,5
16408,19354,10
3849,10578,5
15937,6015,10
17257,11644,8
16045,17174,3
1865,1690,8
3358,17930,2
2813,9438,3
7858,16038,3
16786,12713,4
5230,13911,6
12450,3563,2
12143,5844,1
12972,17492,1
17748,3835,2
5405,12121,7
18277,14626,2
18723,9619,8
8124,3090,8
13638,15694,7
18040,8468,2
11302,5489,2
10906,17430,1
19042,5195,3
16802,12602,1
15442,13603,7
13881,6729,5
3290,1851,9
12297,17991,2
14829,3411,4
11747,18395,4
5348,18309,8
5540,14118,4
16540,13560,6
13833,8273,7
9675,6937,4
11828,6305,5
15348,5532,6
12926,7216,3
2018,13618,8
12184,1386,4
2916,12202,8
3604,254,9
1857,8934,5
12260,12474,5
13734,2102,6
13521,2270,9
3691,14680,4
5118,9709,2
18801,3392,1
17059,4875,6
15026,14586,5
7473,15628,9
12203,18516,4
1972,17941,1
9962,11094,6
4631,7840,1
18175,4063,7
16082,18142,9
2575,9500,10
11926,2931,4
6439,18977,9
8559,16942,3
12960,15723,9
17394,17308,6
1385,6426,1
8821,19807,8
8008,2412,3
5292,16485,7
4100,13001,2
7810,5691,1
2028,9191,7
14940,9697,1
6754,10938,4
6587,3108,10
10944,11890,3
19715,10811,1
16748,12681,8
18249,7282,6
19665,4819,4
10673,9353,5
493,5502,10
686,5494,3
7218,15035,8
1624,16424,4
10466,2581,4
91,8708,4
17070,5168,8
4280,17238,6
17449,13204,3
12759,16693,10
13885,15173,6
14880,7170,6
1241,9596,1
19862,3499,2
9250,11561,5
11648,1658,10
14238,2845,9
1091,10857,1
17570,10068,2
9496,13849,7
7801,12322,10
10795,6909,9
7639,6178,1
10133,9210,9
5295,2773,1
14857,8659,7
4866,10178,9
9010,5694,1
3428,15760,6
16599,11637,8
7252,6783,4
17207,15941,5
4726,9868,10
18491,6496,8
18573,19604,5
9545,2771,4
2190,15531,8
15934,11889,6
14396,16504,4
18290,839,6
9793,8521,4
15751,4959,8
5187,8880,6
9702,154,10
16451,5876,10
5702,14818,3
1742,4525,6
13254,570,4
1153,18915,4
5936,19049,8
8923,10011,6
12225,113,10
11056,9290,4
13783,13695,5
8486,8593,9
2532,17310,1
5764,13424,3
16114,1392,9
19611,8338,2
18155,2624,3
13359,15586,10
7077,14057,3
5503,14509,6
17936,17640,8
8627,1131,7
6780,18605,1
11070,5273,7
9486,14625,6
13506,12911,3
88,12966,9
13814,479,7
11296,621,8
8484,17229,3
4365,3698,10
6681,11857,7
13039,1844,6
18601,13464,5
10256,12618,4
7686,6287,6
17411,17044,10
17990,10408,3
5146,1914,9
18891,1270,1
3095,5781,10
15922,9589,6
12214,8227,9
7528,13662,8
8575,11684,5
10421,10508,5
17084,12444,2
11502,18723,6
10578,1608,4
11702,5822,7
8374,2907,7
8330,9093,6
8704,13317,4
19258,12645,1
19590,15323,7
19858,10144,9
9460,15685,3
5668,8116,7
2562,3561,5
1642,14928,3
12482,879,8
18892,14066,9
3832,5890,10
10561,15267,9
12020,18394,5
16639,12268,9
16329,13250,6
14024,11616,7
5868,16029,2
10604,6833,5
10019,9091,6
