orderId,productId,quantity
18350,1471,2
18351,7639,8
18352,18841,3
18353,19955,2
18354,14700,6
18355,9811,9
18356,8423,10
18357,17123,2
18358,13399,8
18359,11020,6
18360,4989,5
18361,16905,1
18362,17757,4
18363,18557,8
18364,1623,1
18365,19829,6
18366,1892,3
18367,16809,7
18368,9833,10
18369,17069,7
18370,129,5
18371,19426,9
18372,17204,6
18373,8447,8
18374,10246,10
18375,11899,6
18376,10559,5
18377,6533,3
18378,4981,1
18379,452,6
18380,19743,5
18381,12366,8
18382,6002,7
18383,17536,10
18384,11009,6
18385,2952,1
18386,10447,6
18387,8172,1
18388,12196,4
18389,16073,3
18390,18691,6
18391,1290,5
18392,15082,7
18393,15834,5
18394,12784,5
18395,12550,6
18396,871,5
18397,3689,6
18398,11291,8
18399,4747,9
18400,18700,8
18401,17224,6
18402,16412,9
18403,16570,4
18404,309,5
18405,1767,3
18406,1146,7
18407,9817,2
18408,18874,6
18409,17075,1
18410,9188,4
18411,64,5
18412,3145,4
18413,6478,8
18414,17722,1
18415,8341,4
18416,16812,1
18417,14076,4
18418,16312,4
18419,2940,6
18420,12448,9
18421,16720,8
18422,8808,10
18423,6372,7
18424,18388,8
18425,12496,6
18426,13866,7
18427,16338,4
18428,16394,10
18429,8602,1
18430,4198,4
18431,6590,3
18432,13030,7
18433,2205,1
18434,6451,1
18435,7613,6
18436,19600,5
18437,1768,2
18438,18660,10
18439,3130,2
18440,10924,4
18441,13921,10
18442,13403,9
18443,18541,7
18444,4209,10
18445,12252,7
18446,15381,5
18447,3233,1
18448,9690,9
18449,1627,3
18450,19166,1
18451,5174,4
18452,6244,1
18453,195,8
18454,8654,10
18455,9684,7
18456,13720,8
18457,11443,7
18458,13464,4
18459,12726,2
18460,17381,1
18461,17939,6
18462,9071,7
18463,1306,10
18464,10084,10
18465,12867,5
18466,16450,2
18467,3398,1
18468,7352,5
18469,13169,5
18470,9495,8
18471,11385,10
18472,3131,5
18473,13825,2
18474,15102,7
18475,2247,9
18476,656,10
18477,5068,8
18478,16109,9
18479,5626,6
18480,17162,6
18481,9492,4
18482,8053,8
18483,18610,2
18484,5126,3
18485,4262,10
18486,4018,6
18487,17045,1
18488,2520,3
18489,559,2
18490,17743,6
18491,10781,10
18492,3709,10
18493,7418,1
18494,14334,6
18495,11868,6
18496,732,4
18497,166,3
18498,17905,10
18499,15253,6
18500,7938,3
18501,5068,10
18502,1549,2
18503,2083,8
18504,18536,6
18505,18200,7
18506,17152,7
18507,1555,4
18508,3089,1
18509,7132,3
18510,10571,10
18511,8676,10
18512,2548,4
18513,9685,9
18514,15462,9
18515,4120,7
18516,10747,5
18517,12697,10
18518,351,1
18519,5577,8
18520,15084,10
18521,19317,1
18522,3056,10
18523,1549,4
18524,984,7
18525,13824,1
18526,7268,3
18527,8232,6
18528,4567,2
18529,1530,1
18530,13859,7
18531,19690,4
18532,14373,10
18533,3156,2
18534,3999,3
18535,15870,5
18536,13664,2
18537,19544,8
18538,19254,6
18539,12267,4
18540,6086,10
18541,18134,7
18542,16786,8
18543,17390,1
18544,12903,3
18545,14663,9
18546,16757,1
18547,14219,10
18548,15355,7
18549,14378,9
18550,734,10
18551,17960,10
18552,5995,9
18553,12396,1
18554,1184,6
18555,17763,1
18556,5773,10
18557,17228,10
18558,89,4
18559,14001,8
18560,1176,6
18561,14270,3
18562,16226,9
18563,840,4
18564,9561,1
18565,18817,8
18566,5499,10
18567,19631,4
18568,5008,5
18569,11183,1
18570,2637,4
18571,14283,7
18572,7700,6
18573,10215,10
18574,14179,4
18575,13504,6
18576,8195,6
18577,5756,5
18578,1848,8
18579,15817,10
18580,8344,9
18581,11854,3
18582,9596,1
18583,14496,7
18584,17887,1
18585,18483,9
18586,9981,8
18587,7188,9
18588,19582,6
18589,15851,7
18590,1835,2
18591,6755,7
18592,3773,10
18593,12721,1
18594,11945,10
18595,5713,4
18596,19423,2
18597,13070,6
18598,19456,5
18599,19939,4
18600,6648,5
18601,18591,9
18602,10140,6
18603,14222,2
18604,8868,9
18605,14453,1
18606,18760,3
18607,5466,8
18608,17028,9
18609,14207,2
18610,17663,1
18611,2500,10
18612,6231,4
18613,217,3
18614,10307,7
18615,9857,4
18616,3831,7
18617,13397,1
18618,19762,4
18619,5125,9
18620,18277,5
18621,3668,3
18622,15587,10
18623,16647,7
18624,14820,3
18625,15009,8
18626,9909,4
18627,16755,7
18628,5610,7
18629,7923,5
18630,11825,7
18631,8685,3
18632,11747,4
18633,17393,9
18634,12440,10
18635,16438,2
18636,10276,9
18637,1294,7
18638,16123,6
18639,10068,4
18640,5261,5
18641,18836,6
18642,3406,1
18643,9774,3
18644,18365,6
18645,18227,2
18646,17224,4
18647,9531,2
18648,10904,4
18649,1599,4
18650,12941,1
18651,411,2
18652,1970,9
18653,12883,9
18654,12331,3
18655,14115,1
18656,4992,8
18657,7751,6
18658,942,8
18659,19036,2
18660,5460,4
18661,7983,7
18662,1297,3
18663,16557,3
18664,2312,5
18665,16424,1
18666,11254,2
18667,15649,1
18668,11202,10
18669,19045,5
18670,12772,4
18671,18670,9
18672,3804,1
18673,5217,2
18674,3161,6
18675,954,9
18676,2912,10
18677,14045,6
18678,19903,2
18679,11161,3
18680,10695,3
18681,648,9
18682,12181,1
18683,7168,1
18684,12833,9
18685,3125,4
18686,3341,6
18687,4554,9
18688,18875,2
18689,17669,4
18690,19658,2
18691,341,6
18692,4261,8
18693,3852,1
18694,1679,1
18695,12126,7
18696,5364,8
18697,14334,10
18698,12596,5
18699,16392,3
18700,355,9
18701,806,10
18702,1328,4
18703,11476,8
18704,16985,7
18705,2960,9
18706,3724,2
18707,13593,2
18708,11497,1
18709,19843,5
18710,5770,1
18711,814,9
18712,15359,6
18713,12091,8
18714,15495,5
18715,2347,3
18716,18432,8
18717,18726,10
18718,8916,8
18719,19653,3
18720,4324,10
18721,13482,10
18722,16877,1
18723,7841,2
18724,13857,8
18725,19902,1
18726,19187,3
18727,3053,8
18728,14032,7
18729,17501,5
18730,8009,2
18731,11951,7
18732,69,8
18733,2119,8
18734,924,10
18735,6706,3
18736,2966,3
18737,10211,7
18738,4254,7
18739,7602,9
18740,92,9
18741,8423,8
18742,465,10
18743,1156,7
18744,5229,6
18745,6597,3
18746,15537,9
18747,8238,7
18748,236,2
18749,6973,8
18750,14910,2
18751,19925,6
18752,1303,7
18753,6680,9
18754,1683,7
18755,18031,1
18756,19734,7
18757,5039,6
18758,14398,8
18759,1246,5
18760,19348,3
18761,13473,1
18762,7872,3
18763,9788,10
18764,139,10
18765,10362,10
18766,13396,3
18767,1403,2
18768,18914,2
18769,11884,1
18770,2063,7
18771,15647,7
18772,11629,3
18773,19897,5
18774,12056,2
18775,10103,8
18776,9317,1
18777,10796,10
18778,5336,1
18779,16323,10
18780,17607,3
18781,4705,10
18782,7786,4
18783,9857,5
18784,2821,2
18785,11723,5
18786,9703,4
18787,10516,10
18788,16260,4
18789,14056,4
18790,16841,8
18791,10529,8
18792,16512,5
18793,57,5
18794,14177,7
18795,9580,3
18796,9060,10
18797,17686,4
18798,8676,4
18799,16045,4
18800,19293,9
18801,15038,3
18802,14282,1
18803,1480,1
18804,4346,7
18805,5087,7
18806,16013,7
18807,3781,6
18808,16212,6
18809,7192,6
18810,18413,2
18811,5399,6
18812,19827,3
18813,8342,9
18814,11881,8
18815,8771,9
18816,16889,10
18817,12944,10
18818,11058,6
18819,1928,9
18820,7969,7
18821,9079,3
18822,705,4
18823,15838,8
18824,1214,7
18825,1334,1
18826,7909,9
18827,4990,8
18828,5707,9
18829,17910,5
18830,16607,4
18831,17820,1
18832,11272,10
18833,2887,2
18834,19248,9
18835,14411,6
18836,8441,3
18837,175,10
18838,13995,5
18839,13392,8
18840,9232,5
18841,7462,6
18842,17262,9
18843,6512,5
18844,4303,3
18845,2612,3
18846,9258,6
18847,14356,5
18848,2731,6
18849,5008,6
18850,17879,2
18851,10584,7
18852,19862,6
18853,3288,6
18854,11546,10
18855,10376,9
18856,8357,2
18857,1971,5
18858,8604,1
18859,13229,5
18860,16649,3
18861,14779,6
18862,18915,2
18863,4119,1
18864,1387,1
18865,6472,10
18866,3303,1
18867,9459,7
18868,7487,9
18869,14847,9
18870,4109,4
18871,7569,1
18872,9161,10
18873,2436,3
18874,19373,2
18875,11737,10
18876,1471,4
18877,18995,7
18878,8544,5
18879,5078,2
18880,13889,4
18881,17331,2
18882,19314,2
18883,427,5
18884,4791,5
18885,19697,10
18886,14951,5
18887,8438,10
18888,4463,1
18889,7087,6
18890,4842,7
18891,9001,10
18892,1514,3
18893,14020,10
18894,6548,2
18895,3544,2
18896,16572,7
18897,5283,10
18898,17357,2
18899,11542,9
18900,12699,10
18901,9451,9
18902,19164,4
18903,9500,3
18904,18272,4
18905,18270,1
18906,15828,6
18907,17718,1
18908,6167,5
18909,9464,8
18910,18500,4
18911,13973,8
18912,9893,1
18913,9063,10
18914,822,8
18915,8399,5
18916,6832,9
18917,4010,5
18918,1236,6
18919,11617,9
18920,7428,3
18921,7327,8
18922,13788,8
18923,8789,2
18924,16730,2
18925,13399,6
18926,5885,1
18927,8196,4
18928,349,4
18929,2617,6
18930,4254,2
18931,14448,6
18932,19444,4
18933,17238,8
18934,17245,1
18935,5633,1
18936,1561,6
18937,13034,9
18938,19589,3
18939,18837,6
18940,12827,5
18941,15033,6
18942,16294,5
18943,5742,3
18944,7099,10
18945,476,4
18946,12282,10
18947,17366,10
18948,9557,7
18949,5926,3
18950,10957,8
18951,14251,1
18952,17951,8
18953,17018,3
18954,8055,8
18955,15804,2
18956,18926,7
18957,1731,1
18958,10613,2
18959,1916,6
18960,13451,5
18961,14845,4
18962,11700,4
18963,17217,1
18964,8660,3
18965,14847,3
18966,1159,6
18967,4997,6
18968,4295,1
18969,8823,9
18970,9296,10
18971,15643,8
18972,19781,7
18973,2563,7
18974,9568,10
18975,7046,3
18976,18290,1
18977,7223,1
18978,2970,4
18979,19495,7
18980,7367,9
18981,16796,5
18982,14625,9
18983,13190,4
18984,17125,5
18985,7038,7
18986,10574,8
18987,14947,9
18988,8105,10
18989,13191,8
18990,1159,6
18991,16118,2
18992,7991,6
18993,7619,7
18994,11461,4
18995,11126,6
18996,3390,8
18997,5675,2
18998,19830,3
18999,13796,3
19000,14426,6
4131,3351,2
11956,12832,7
17022,2812,9
11653,4565,5
4799,3902,4
10540,3387,3
6695,3399,8
4025,12020,1
17223,16841,10
13052,16939,1
3876,695,3
6731,11039,8
18642,15559,9
8413,16138,6
9293,1592,2
8269,14161,10
12358,13506,10
13127,14088,4
10242,8861,7
7791,17977,1
7634,14048,4
8879,6699,1
14778,1059,3
10786,19551,4
7709,2976,6
17996,3577,8
16108,17712,4
4985,2564,4
5338,7564,6
17223,18416,10
364,7285,6
16635,8947,2
17992,13738,3
17424,16691,3
11835,4159,10
14367,14024,3
9707,4819,1
11586,16924,9
1594,8896,4
12378,15795,1
15295,12561,3
7287,12180,1
10869,16917,6
15291,18868,4
3296,16487,10
14269,1652,3
12863,7460,8
3846,5512,7
5338,4590,7
909,2002,1
9641,14061,5
14635,8593,7
8669,8914,6
5794,19636,10
17320,7508,7
2274,2796,10
6570,10230,4
18076,1784,7
3244,18611,9
9078,2856,1
2755,6259,3
18602,4681,1
7663,11316,8
11365,14582,8
13198,6443,6
14434,2953,8
1799,10231,2
13173,16261,1
9999,8439,3
12645,10147,6
2184,1865,6
7733,14594,4
7441,17361,3
16247,436,6
10734,1110,6
11515,9463,8
2461,3951,10
9853,12601,5
18882,10411,2
18007,8429,5
16254,6482,10
6335,9999,10
5849,13758,2
8798,17552,1
13687,6848,3
6880,15428,6
10904,6806,8
18553,17171,10
3998,9764,7
16753,10248,6
15626,12028,2
9375,13386,9
12955,5172,2
18753,19882,5
18172,17746,1
12593,19665,10
3453,5354,9
2289,5569,7
12645,3614,6
3845,14198,9
18057,6637,9
5590,11419,5
18171,10290,6
13351,10936,3
11103,9296,8
4835,5139,8
4805,15376,7
17785,3762,6
13387,8417,10
14887,10503,10
9846,8537,8
4782,12493,4
1207,12406,3
6685,3732,6
7012,15016,8
4437,15455,7
5465,17750,4
1194,18190,4
13040,12017,4
17221,11576,6
7555,1415,10
16498,8161,8
9228,8336,6
15446,18624,2
1779,709,4
2823,396,8
2587,18684,5
1786,12656,1
6405,11878,6
7598,9371,8
7612,7216,7
16106,3997,6
10515,6842,9
9321,9060,3
12443,5017,3
18499,19237,8
3986,15579,1
4783,10815,8
1689,16776,10
12276,1131,9
7503,10096,9
18532,7398,2
7588,7668,6
12010,414,7
12825,13329,7
11508,13234,4
5812,4706,8
1646,11354,10
1488,5955,4
17711,371,8
3390,2967,3
15825,8424,5
8925,6095,8
8301,10308,10
12903,11393,7
17044,4080,10
7293,1827,6
869,10530,7
1490,13877,9
38,6478,5
8666,14152,1
274,4629,10
6279,1825,2
9704,11756,1
88,8320,2
18187,13697,10
6447,17370,9
14098,4942,1
11894,2962,10
8212,7272,7
16572,16534,1
7318,3190,5
5939,17654,3
7274,5282,4
11737,17078,2
13792,3655,4
13091,12310,8
17337,6141,1
3979,19438,3
11592,3377,8
8140,7815,6
1175,9469,4
17713,18640,7
4782,11466,7
12999,13068,6
9259,14791,4
11461,1164,8
4374,10094,2
12144,18016,8
9713,13694,4
17154,12522,10
11553,12134,10
15998,16284,4
11804,11565,4
4316,6132,7
5617,11477,1
696,15129,4
11081,18478,2
18926,13532,8
8798,519,1
12450,15490,1
15410,4561,6
16506,2869,2
1794,6901,2
13201,8719,8
18834,3183,10
13125,17308,7
18032,7455,4
15293,18355,4
14601,15792,2
17609,17041,2
3907,4080,2
13635,1964,1
14542,4705,2
9159,6988,9
5834,14531,1
16881,4291,10
13600,2841,5
16476,10869,8
6076,18795,5
9493,7411,6
16630,15603,6
12154,18931,10
11714,12281,1
4415,10147,5
8333,8674,8
12675,13020,8
14323,8446,7
8771,10037,2
10130,18030,10
11554,8501,9
17953,14436,3
12688,19891,10
13651,123,1
3271,9657,1
4949,3206,3
18480,13594,9
10722,13719,8
12504,15662,2
3857,1983,4
16570,12774,8
12022,8389,4
1766,12258,4
1125,10946,2
8945,2238,1
11191,11091,2
9680,17155,7
11607,1979,8
10282,4099,4
18741,8365,8
5186,11198,5
15109,1447,8
2029,7964,9
8575,3624,1
4468,18775,8
11326,7456,9
4147,13526,4
17127,5557,10
8658,10570,8
16640,11552,1
13039,13235,3
16756,10628,2
5713,9864,9
2744,1245,9
14906,17901,9
10497,7475,5
7217,17690,6
9493,2491,5
18506,8734,7
8186,19636,1
13264,14425,1
8203,19442,6
2728,16140,10
9087,5956,9
13540,1059,4
7451,2112,7
12364,9957,6
16053,3007,9
3170,3894,5
11157,449,2
18171,13913,5
14226,6882,7
9870,7110,1
913,12145,8
2855,11279,5
18451,1550,5
17914,3746,1
14301,553,2
17408,10418,9
2319,14529,9
72,1219,10
2064,9944,3
12035,4963,10
16934,19971,4
7528,13477,8
9028,4357,8
7836,5186,7
5214,16370,3
5897,6170,7
8756,12060,1
1888,524,7
3645,14598,7
15342,17321,8
4253,10115,8
3215,10964,4
14908,12181,1
9655,1357,10
9458,19538,8
1087,19958,3
514,17992,1
11954,18208,8
4318,15263,4
85,14757,5
18129,14567,6
1593,11467,4
421,3976,3
7628,2976,6
12614,4676,1
15715,14086,8
16191,2095,7
16498,8308,5
3222,7729,2
5579,3012,1
1770,17326,10
10044,16548,9
5457,13002,10
14088,10800,7
4959,14816,5
17406,8668,6
10177,11488,9
2253,16055,4
15551,11307,8
10313,932,3
4862,5520,2
17324,15181,9
9329,1569,3
13559,13527,8
16868,11271,7
5307,10180,9
5429,13396,3
2050,19822,5
2509,2185,6
12145,11459,8
12270,16461,5
963,12522,5
8992,4109,4
1634,17393,6
1949,18355,10
13747,4222,9
14135,6214,4
2688,4579,1
15472,15436,7
1064,12082,1
1017,15348,10
7240,2399,5
14275,4406,9
6473,15139,8
16778,3925,4
17963,12913,10
7545,12867,10
15712,16376,1
15389,12859,5
18526,12684,3
17523,12526,4
5049,14479,10
4120,12229,6
14500,5447,6
9403,11071,7
16018,14578,6
12412,10421,2
12821,10819,4
2798,13012,3
3186,3645,7
3958,8338,10
12538,17493,4
5264,12941,4
13857,17985,2
9913,5803,7
15546,17438,10
6626,963,3
15850,16323,2
8338,18798,2
4817,1780,2
15527,17217,2
15760,3278,1
2717,17823,3
1830,17804,7
12244,10798,8
7078,8321,5
13211,1666,3
189,11328,5
3232,17709,8
18742,1997,9
2146,9603,9
14252,9608,5
13983,3434,7
18352,7426,1
11421,6072,6
18835,17526,6
2226,19244,3
18499,9128,7
7066,10637,8
11102,1230,10
2920,3008,8
4711,17543,9
12715,13359,9
6417,12850,5
7849,5174,3
5096,10081,3
14120,7487,5
1559,4149,7
15952,17772,2
3454,3420,10
11518,15665,2
16448,2905,3
4452,11152,10
13913,18966,2
7089,19017,2
5230,1698,9
16620,2703,5
6629,18490,2
11596,9433,1
6909,13910,1
2472,12955,4
17887,8771,8
5847,5124,7
15177,16175,10
13014,2126,7
17676,2049,7
1005,14107,2
9491,17400,8
11596,7153,6
727,13687,7
2129,3612,5
9042,4932,9
13141,14752,2
1455,19883,10
4982,11027,3
14578,17486,5
12767,2776,8
16945,10767,4
9413,2385,6
10668,12298,7
13335,6476,6
8455,8708,9
16310,12102,9
5474,10763,9
5234,11175,5
7038,9860,2
3230,4456,9
4747,12647,10
1832,1476,4
7434,11310,5
3282,8317,3
4299,15861,8
13193,7134,10
15387,4281,2
17011,14068,8
4496,17045,7
117,3445,5
10409,10163,10
185,6152,10
16138,3164,10
18572,14330,7
8713,3549,7
907,5200,2
16215,17404,4
14686,17182,5
8465,856,1
17715,11259,1
16318,11557,4
9829,2321,10
13094,1443,1
7947,2175,2
12007,4164,1
11618,11179,7
9230,1538,5
10377,16499,9
6321,9531,4
18204,6719,2
12285,12683,3
18050,2896,5
8635,5229,8
13148,10189,3
12961,13680,8
18287,13139,6
1490,15387,4
11580,19656,5
4656,10601,9
2050,14643,3
9137,15261,8
13429,14616,7
283,8551,8
8241,2985,8
546,973,9
7905,14462,4
4417,431,8
13919,358,2
13091,4769,4
10284,19051,3
17278,127,2
11835,5618,6
684,13931,8
17920,15296,7
6244,3767,6
9706,12901,1
12015,3312,2
18468,18911,7
1369,17625,6
1565,5956,10
11130,5779,8
17200,13652,2
16557,18009,1
9193,116,4
7590,8555,8
7132,12794,2
3592,5972,2
2860,11019,3
7710,2398,7
6091,4204,9
14450,5191,9
11028,4,7
759,16983,3
15155,10642,1
15212,3337,9
4373,4706,4
11901,8620,1
2267,15919,6
3177,7254,5
18507,17290,5
9356,14974,1
14775,1392,3
15633,18881,9
6603,19786,4
6637,6816,10
18433,8623,4
4906,1407,9
9976,7943,1
3840,7927,2
2423,6052,5
17462,17563,8
4955,12812,6
4235,4583,2
16289,18215,2
12486,4893,6
2033,4034,9
4263,7865,4
3858,12741,1
12577,5419,8
456,4900,1
3463,14766,4
4105,14052,9
16150,1298,6
2049,15146,6
12433,15057,4
4928,14979,4
18984,18552,4
8467,10268,7
16850,12834,9
6379,6819,5
17567,1347,3
18470,6922,3
11317,17852,6
13848,7717,4
6914,18862,7
18381,5865,8
8091,8964,4
9708,17557,5
4665,7296,6
16727,15898,6
3019,19257,7
6245,8721,6
1735,10997,10
15796,17088,3
3693,14932,1
7265,14881,8
6085,9898,5
9272,12923,9
2723,13042,3
17387,4638,1
1646,2276,1
9300,15295,2
15508,7550,8
12228,211,9
4885,14599,3
3614,402,4
12881,1382,5
3293,19664,9
15779,8623,3
18736,5380,1
5566,4731,4
2568,13817,8
5076,3228,3
10359,1653,7
10713,4892,10
14580,9948,5
17638,13978,2
10948,2887,10
5455,11920,10
13104,18012,2
8519,5526,7
7114,18914,1
11050,4443,7
17893,11004,5
2250,5137,5
18534,7413,6
9707,13563,9
88,1499,7
11876,4560,6
8147,5802,2
9023,2413,8
6158,10066,8
9291,13422,7
10271,17248,3
17155,10422,1
5511,16159,5
11562,3808,9
3787,15037,8
7606,1484,9
506,10724,4
17063,14781,9
8205,14794,2
371,10526,10
5479,16898,1
6044,8871,3
4898,7596,6
2926,5541,5
2009,13023,8
10111,13843,10
7718,4072,2
18615,8716,4
6155,11818,2
3733,13533,6
10319,16474,3
9565,13526,9
15145,18992,6
7824,7407,4
4077,4728,3
1505,1504,7
17764,17682,2
16224,12042,9
4292,14853,5
1816,1518,5
4001,8638,6
15513,12516,8
16857,2946,6
11471,12587,7
8423,1602,6
355,16251,6
6070,2096,2
2590,15404,9
5417,4815,4
5179,1212,2
13923,7577,7
10490,16198,1
9060,16192,2
4266,13099,6
4726,15467,3
862,11317,2
13128,7439,8
17574,2213,8
9212,19848,2
13327,6679,2
16837,16168,8
4516,6884,3
8892,11473,9
2308,15180,5
13641,7125,4
7198,13033,1
15370,11828,1
7711,5591,4
10363,9431,8
5771,19831,10
7479,16130,7
6727,18299,10
60,7419,6
11319,16483,4
3019,13656,8
28,16146,6
7123,19164,5
12456,7303,6
14149,246,4
2812,12294,7
12680,6701,7
340,11952,3
2422,13444,5
11070,8985,10
291,4260,8
17514,2936,8
9539,14165,10
8809,7165,3
15387,18041,1
2372,3647,2
2952,18309,2
5487,1843,7
9212,6873,8
2768,8940,10
4562,4753,9
9430,7847,10
7422,19689,2
15395,18236,6
12406,15051,8
14709,11842,6
2307,591,8
9643,12199,7
19,915,8
11889,5275,5
903,16804,5
12589,1685,10
18953,10650,6
10032,4651,6
307,3222,5
12752,527,7
10635,6376,5
16891,7470,7
2641,11871,6
3905,18790,7
17763,8089,9
5655,15521,8
7532,12487,10
13477,15414,7
6132,8958,3
6126,2138,3
6626,5871,3
12191,724,2
3448,234,3
17377,6405,9
18951,19888,4
1022,13862,6
2605,18735,8
6731,15521,2
18575,2837,9
15504,6852,7
11311,8209,3
17011,7970,7
14803,17474,10
8559,3866,9
11152,8343,10
12807,15843,3
17551,7454,9
1991,10222,6
2838,15043,2
1929,1530,1
949,9868,5
1227,1539,5
13761,10957,3
9563,19971,10
9565,11795,2
1864,3521,2
17494,2954,9
13326,8427,7
6884,13271,7
17545,8324,1
10811,10961,8
17217,12357,6
57,2773,4
12564,9668,4
1944,17342,7
11284,3587,5
2238,4915,8
7703,18182,4
12622,9139,4
12850,7178,9
3461,2142,1
4842,7369,4
17082,8344,3
9695,17078,9
3967,12002,2
18628,13597,9
2768,17754,7
12067,5771,9
17866,3100,10
1469,16455,9
222,3005,6
12403,3549,3
2584,1648,10
7045,7585,6
5631,7310,2
17672,19580,3
10369,1189,4
9368,2491,4
16258,4608,10
16989,4384,7
2342,16314,3
3029,14596,7
10962,15407,1
10260,5886,2
3419,12808,8
1904,11053,10
10232,9970,10
14309,17355,2
5733,1151,7
9492,17920,2
3636,18056,9
6382,12627,2
5719,4979,4
7419,1749,6
15783,544,7
2454,10080,1
5045,8463,8
9307,4472,1
15625,17888,8
9436,19102,10
7290,11937,1
13908,420,7
93,17685,7
10832,2049,4
10902,11767,3
9975,6994,6
15276,6945,8
9789,16675,10
8770,4416,8
11953,17257,9
9014,14525,7
38,12861,8
19,6128,6
17165,9787,10
17976,12085,3
10176,13003,8
13474,16529,8
18288,12893,9
11203,8534,5
6658,19451,8
11436,10593,1
14902,8996,9
16675,7575,10
18375,6038,6
4155,15608,5
5554,11351,7
13562,14680,3
14896,11051,8
17167,17041,6
18466,1122,6
17906,2186,1
233,15574,3
9849,5270,4
13160,17057,6
1600,3370,2
2710,10122,7
6341,8263,1
3271,6994,4
2554,3472,2
5736,10150,8
4818,9765,2
18625,6323,10
12872,3344,2
5661,12655,10
9297,11839,7
10913,5529,1
13797,17202,5
12770,16610,7
18240,14210,2
4889,4398,1
12371,15707,1
5253,10121,7
18998,9965,1
12002,9849,8
14429,18508,3
766,9178,6
3039,16930,3
13717,6025,8
10223,8416,10
17825,7878,6
16462,16732,7
8919,8063,9
18182,10782,7
15090,8090,3
16584,1912,1
15110,18857,2
5515,8614,5
6907,15364,10
4956,3827,10
1173,6736,6
18318,19295,8
2533,8559,8
8898,12510,3
2600,2183,5
12207,17080,6
2212,17277,8
13518,12041,8
8981,15488,5
8656,16323,3
11477,8982,9
9605,12843,10
1959,6450,2
12242,11907,4
17250,966,9
17704,3066,4
10471,19818,6
4060,2807,10
3469,2733,2
11480,14063,9
15688,13893,8
5861,2629,4
6075,19432,5
7884,19096,4
2232,15294,1
4963,5040,2
7560,16354,6
11101,5065,9
3281,5602,2
17273,8013,3
9405,4978,3
10898,4536,2
36,18236,5
13505,6565,9
18422,7314,8
9027,11580,10
18331,18800,9
5001,15145,2
2888,4823,3
387,12769,1
15711,19959,4
866,8712,10
18522,4048,8
16213,8220,1
10645,2801,8
535,1531,6
1612,14058,6
14150,3182,4
17346,4886,8
11515,7569,7
17711,15657,9
8055,7623,5
8363,12841,9
11528,19281,3
2615,11290,5
3013,958,10
2928,17745,3
18737,148,6
5939,75,8
18271,13622,4
15712,1353,10
8396,12316,1
9599,153,7
9404,11466,6
15550,8324,3
11722,2484,8
16052,1168,5
12127,18048,2
5110,19373,1
4839,3896,10
644,9010,10
13750,7344,3
15345,6553,6
3678,11420,1
6831,9003,7
5339,11702,6
13373,665,7
14597,13724,3
3639,14666,3
1345,13272,6
12313,13154,3
14581,12121,9
3468,15230,5
2638,3870,6
2799,8501,5
8611,9747,4
184,10840,8
4792,2907,10
14801,2657,10
11076,1983,2
14133,14786,5
9673,9931,7
8476,6635,2
11442,14604,2
18196,319,3
14184,2966,9
11698,1804,10
3176,9417,8
13330,13082,6
1927,19124,5
18235,5767,2
16970,16674,3
9782,3448,2
5054,10706,8
751,7388,1
18106,14237,10
10864,4501,10
16911,14387,5
1157,1511,4
5345,642,7
6622,2466,8
16918,10802,4
271,17095,9
422,12017,6
1405,10916,6
3486,8619,3
18078,14422,8
11289,10236,7
9481,9238,3
8940,481,3
13151,14330,7
16579,19255,2
10430,13281,5
9017,5733,5
6389,10418,9
14100,6928,8
3080,1464,9
13952,13727,4
1109,7952,4
7259,11948,8
8465,11813,6
9495,3723,2
2572,8416,6
2197,17811,9
10631,1095,5
10886,10166,10
15820,11420,2
1870,14545,4
1922,14393,9
6764,19766,7
563,10652,2
4383,9550,9
17394,18722,5
10372,9927,4
8146,19167,9
13598,3436,10
15811,13161,8
15741,8060,10
6675,13649,10
10994,4722,6
11934,5570,1
4858,18228,9
7151,18102,4
8199,805,4
14936,6059,8
5592,2306,2
5097,8066,10
12553,18398,1
16992,18454,4
8121,2490,6
17354,6560,7
381,18954,2
2324,10341,8
4334,12234,9
497,16581,2
18740,18675,9
3218,12731,9
5483,8425,7
11644,9900,4
7111,3806,2
368,9527,9
16502,12075,3
5159,1536,5
17291,18718,2
18266,10087,8
15428,17762,8
621,6385,4
9182,1614,3
8259,16919,2
5475,286,2
17029,18011,10
4703,14053,3
18831,13093,10
584,5437,5
5019,9324,10
6255,11657,2
18405,19792,1
128,8993,6
12387,13770,6
8991,6765,3
2860,12606,5
15791,7776,9
13468,14645,4
7706,16359,4
16136,11754,8
7900,7271,2
16238,6690,1
3227,19453,3
7714,16803,5
14589,9987,8
119,6484,2
13507,2304,10
11844,3061,10
943,3287,2
15840,19998,8
15716,1844,10
799,12664,2
1237,4418,10
18659,1939,5
5771,16690,4
11381,6080,6
16043,14860,3
5754,8146,4
17087,11848,9
15091,17530,5
1993,5170,3
17662,8458,5
13548,4003,9
6227,3826,2
14372,11295,7
15205,12243,10
1111,19010,2
8720,10823,3
14450,5585,10
885,19693,8
16676,19519,9
5471,591,8
5226,5421,8
9245,6026,1
8355,6237,3
11785,1681,5
2014,11794,7
14825,8948,5
1786,2576,5
8161,1352,8
6865,14228,4
12061,16055,8
17055,13933,7
2444,1546,6
7870,15032,3
10675,13606,6
5257,2197,5
3170,13538,10
